entity,text
http://www.wikidata.org/entity/Q7448167,"Self-Portrait, or Portrait of the Artist in a Redingote, is an oil-on-canvas painting by French romantic artist Théodore Chassériau, painted in 1835 when the artist was 16. It is housed at the Musée du Louvre in Paris.

One of the few self-portraits Chassériau painted, Portrait of the Artist in a Redingote shows him standing and facing left, one hand concealed within his black jacket, a small book held within his other hand, at rest upon a red tablecloth. In the background is a gray-green wall, upon which hangs a palette in the upper left corner. The painter's pose is elegant, and his gaze has been described as ""astonishingly young, and at the same time, weary"".[1]

Although the painting has been compared to classical and contemporary prototypes—portraits by Raphael, Bronzino, Titian, and Ingres have been cited as inspirations—the painting is consistent with a series of portraits of family members painted by Chassériau in his youth.[1] The portrait is a frank portrayal of Chassériau's unattractive features, much commented upon during his life: Alice Ozy, later his mistress, referred to him as ""the monkey"".[1] By comparison, a self-portrait of 1838, also in the Louvre, appears more idealized.[1]
"
http://www.wikidata.org/entity/Q62594754,"Agony in the Garden is a 1510s religious painting by the Netherlandish artist Gerard David. It depicts Christ kneeling on the Mount of Olives in prayer, with his disciples Peter, James and John sleeping near to him. The painting is now in the Musée des Beaux-Arts of Strasbourg, France. Its inventory numbers is 465.[2]

The painting (a nocturne) was bought by the director of the Strasbourg museum, Wilhelm von Bode, from the estate of Marie von Sayn-Wittgenstein-Sayn, widow of Chlodwig, Prince of Hohenlohe-Schillingsfürst. It had previously been recorded in Saint Petersburg, Russia, in 1825. The painting was at first attributed to the studio of Gerard David, and then, for a long time, to Adriaen Isenbrandt, for instance by Max J. Friedlaender. Since 2002, Agony in the Garden is recognized as a work by David by Maryan Ainsworth and other specialists.[1][2]

This article about a sixteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q20683330,"The Ray of Light, also known as Le Coup de Soleil, (c. 1665) is an oil on canvas painting by the Dutch painter Jacob van Ruisdael.
It is an example of Dutch Golden Age painting and is now in the collection of the Louvre Museum.

This painting was documented by Hofstede de Groot in 1911, who wrote; ""664. THE BURST OF SUNSHINE ("" Le Coup de Soleil "").

Sm. 11. A road leads diagonally across the picture from the left foreground to the right distance. On the left a horseman in a red cloak rides forward; a beggar asks him for alms. A dog runs in front. In the centre the road crosses a stone bridge of four arches over a river to a ruined square tower with an archway. The broad river flows to the right, where three persons bathe near rocks in mid stream. On the farther bank are hills, with a ruined castle half-way up the slope. To the right is a wind-mill; farther back is a village with a church tower. A ray of sunlight, breaking through thick clouds, falls on a field in the left middle distance. The figures, though ascribed in the catalogue to Ph. Wouwerman, are by Ruisdael himself. The picture is strongly influenced by Rembrandt's landscapes, especially in composition. [Cf. 788.] 
Signed with the monogram on the left; canvas, 33 inches by 39 inches.

Engraved by Laurent in the Musée Français. In the collection of King Louis XVI.

In the Louvre, Paris, 1902 catalogue, No. 2560; it was valued by the experts in 1816 (at 15,000 francs)"".[1]

Influences:

Rembrandt's River Landscape with a Windmill from the Museum Schloss Wilhelmshöhe.

Rembrandt's Stone Bridge in the Rijksmuseum.

Thomas Doughty's copy from the Brooklyn Museum.
"
http://www.wikidata.org/entity/Q2529918,"St. George or St. George and the Dragon is a small painting by the Italian Renaissance artist Raphael, executed c. 1503-1505. It is housed in the Louvre in Paris. A later version of the same subject is the St. George in the National Gallery of Art in Washington, D.C.

This painting and the equally small Saint Michael, also in the Louvre,[1] are a pair. In the Mazarin Collection they were joined together, forming a diptych, and bound in leather. Louis XIV acquired them from Mazarin's heirs in 1661.[2]

Saint George has sometimes been ascribed to the artist's Roman period, because the horse resembles one of the horses of Monte Cavallo (the Quirinal Palace). However, Raphael could easily have known this particular horse from a drawing of it, done by one of Leonardo's pupils.[3] To judge by the still somewhat naïve and Peruginesque style of the painting, it is really one of Raphael's early works, dating from about 1504. He did another painting of the same subject a little later (the mentioned panel in Washington D. C.), and towards the end of his life he painted a large Sant Michael which is also in the Louvre.

Giovanni Lomazzo, in his Trattato della Pittura (1584), mentions a Saint George by Raphael, commissioned by the Duke of Urbino, which was painted on a little chess-board (tavoliere). According to the old catalogues the small Saint Michael, if not the saint George as well, had a draught-board on the back which is now covered over.[4] Examination by means of X-rays and infrared has not confirmed this statement. In the abovementioned book, Lomazzo seems to have confused various pictures of the same subject.[5] If one can rely to some extent on his late and somewhat muddled testimony, it is possible that the two paintings in the Louvre were painted for the Duke of Urbino.

The Uffizi Gallery has a pen-and-wash cartoon for the Saint George (seen here below).
"
http://www.wikidata.org/entity/Q6034540,"Saint Apollonia is a 1636 oil-on-canvas painted by the Spanish artist Francisco de Zurbarán. It is currently held and exhibited at the Louvre in Paris.

Bought by the Louvre in 1867 from the collection of Marshal Soult, Duke of Dalmatia, this painting was perhaps part of the high altar of San José in the church of the Discalced Fathers of Mercy in Seville, together with a Saint Joseph Crowned by Christ and a God the Father now in the Museum of Fine Arts of Seville, and possibly a Saint Lucy in the Museum of Chartres, believed to be a companion piece to the Louvre painting - this last must be a studio work, however.[1]

The painting can be grouped with the pictures for the altar in the transept of the church of San José in Seville, dated 1636. It belongs to Zurbarán's most balanced period, when he produced his greatest masterpieces.

Renaissance artists had clothed their saints in classical draperies. Adopting to a certain extent the attitude of the Middle Ages, certain 17th century painters, such as Georges de La Tour, Zurbarán, and Caravaggio dressed them in the contemporary fashion. The natural mediators between God and the faithful are thus seen in a kind of mystical familiarity.[2]

Saint Apollonia was the patroness of dentists, hence the attribute she carries. Her martyrdom is said to have included the extraction of all her teeth.[3]
"
http://www.wikidata.org/entity/Q16011124,"The Descent from the Cross is a painting by Peter Paul Rubens, executed around 1616–1617 for the chapel of the Capuchin convent in Lille, France. It was seized by France and was part of the founding collection of the Palais des Beaux-Arts de Lille, where it is still housed.

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q3201415,"L'Accordée de Village is a painting by the French artist Jean-Baptiste Greuze, first exhibited at the 1761 Salon, where it was unanimously praised by the critics, notably by Diderot. It was the first example of the 'moral painting' genre, to which Greuze often returned. It is now in the Louvre Museum in Paris.

It was part of a series of 6 paintings. Caroline de Valory, a former pupil of Greuze, collaborated with the writer Alexandre Louis Bertrand Robineau to produce L'Accordée de Village, a one-act comedy based on the paintings.
"
http://www.wikidata.org/entity/Q16915832,"The Young Martyr (French: La Jeune Martyre) is an oil painting by the French painter Paul Delaroche. It was completed in 1855[1] and is based on the Romantic style of genre painting. It is held at the Louvre, in Paris. The first version of the painting is from 1853 and is held at the Hermitage Museum, in Saint Petersburg.

The Young Martyr represents both Delaroche's emphasis on historical accuracy and flair for drama and emotionality in painting as it depicts the historical martyrdom of a Christian woman, while, at the same time, an otherworldly halo, emanating above the Martyr's forehead, emphasizes the painting's dramatic, emotional effect.

The Young Martyr is 1.71×1.48 m, or 67.3×58.3 inches.[2] Although the painting is rectangular, the top of the painting is circumscribed in an ovular, golden frame.

Oil was Paul Delaroche's medium of choice when painting The Young Martyr, as oil allowed him to manipulate the precise details in the painting over a long period of time, and, therefore, capture a high level of detail for “the appearance of the highest finish.”[3]  As such, “the dignity of forms, the striking effect of the chiaroscuro, and those bluish grey tones which seemed to suit so well the touching sadness of the subject,”[4] in The Young Martyr begins in the upper left-hand corner of the painting, where the figures of a man and a woman, embracing each other in terror upon seeing the drowned Christian, are barely visible.  Although the identity of the figures is unclear, it is generally thought that they are the young Christian's parents.[by whom?] As the sun sets behind the couple, the last rays of light point directly across the painting towards the Martyr. Also in the upper left-hand corner of the painting, a faint white star can be seen in the sky, just above the grieving couple. The presence of this star in the painting as its inclusion may allude to other historical or religious narratives.[citation needed] For example, if The Young Martyr was painted as a morning scene, with the rising sun in the far background, the faint star above the grieving parents may allude to the morning star, or Lucifer, from the Bible.[citation needed] As such, this star would suggest the presence of the Devil, or of evil (metaphorically) in the painting.[5]  On the other hand, if The Young Martyr was painted as a scene taking place at sunset, then the star in the left-hand corner could be seen as the North Star, and, therefore, possibly as an allusion to God or Jesus.[6]  The Martyr's hands are bound by rope, as she gently floats upon the surface of the Tiber. With her body erect (potentially suggesting the rigor mortis),[citation needed] the Martyr, appears both dead and alive. Delaroche details around the Martyr's right hand small, delineated ripples, barely emanating from around the crests of the Martyr's fingers. Directly above the head of the Martyr is a halo. The Martyr's halo, precise and crisp, appears surreal in contrast to the rest of the painting; furthermore, this halo helps to stage The Young Martyr as it exists as the primary source of light for the otherwise dimly lit Christian.

On the surface, The Young Martyr depicts the sacrifice of a young Christian woman into the Tiber River. However, what the painting alludes to is not merely the countless Christian martyrs throughout the centuries, but specifically the martyrdom of Christians under the rule of the Roman emperor Diocletian- when Christians were systematically persecuted for their religious beliefs.[7][better source needed]  Briefly, the Roman Emperor Diocletian ruled in the 3rd and 4th centuries. About nineteen years into his reign, however, Diocletian, a polytheist, instituted the systematic persecution of Christians with the Diocletianic Persecution of 303-311 AD. Under these laws, Christians were expected to sacrifice and honor gods they themselves did not believe in, under penalty of imprisonment or death. As such, although the painting of The Young Martyr does not overtly allude to Diocletian, it could easily be said[by whom?] that, since the Diocletianic Persecution of Christians is so well known in history, and so often cited in Art, the Persecution would have served as a firm foundation for Delaroche,[citation needed] artistically, and would have given Delaroche ample reason to paint the martyrdom of a young Christian. Delaroche opted to depict the martyrdom of a female Christian in The Young Martyr. Although Delaroche is known to have “introduced the genii or muses, who symbolize or reign over the arts,”[8] and to have often idealized female figures, the choice to depict the martyrdom of a young woman may, more truly, have been part of Delaroche's response to the death of his wife, Louise Vernet,[citation needed] in 1845, whom he was known to have included as a figure in many of his paintings, for homage.
"
http://www.wikidata.org/entity/Q20083777,"The Crucifixion is an oil on canvas painting by Anthony van Dyck, produced c. 1630. It is 2.51 m high.

It was originally commissioned as the high altar-piece in the convent of the Récollets in Lille during van Dyck's second Antwerp period, between his return from Italy in 1627 and his departure for London in 1632. It returned to a theme he had already painted around 1617-19 during his first Antwerp period, when he was still a studio-assistant to Rubens - this was Crucifixion with the Virgin Mary, St John and St Mary Magdalene, sold to Rubens in 1621 as the high altarpiece for the Jesuit church at the abbaye Saint-Winnoq in Bergues, now in the musée du Louvre.[1] The second work's composition is more original, with a less central cross in an oblique position to give depth to the scene. The sky and the Magdalene's hair show the influence of the Venetian masters van Dyck had seen during his time in Italy. 

It was seized during the French Revolution and in 1795 it was part of the founding collection of the Palais des beaux-arts de Lille, where it still resides.[2][3]

The three colours worn by the three mourners are symbolic:[4] golden yellow by Mary Magdalene (eternal light), red by John the Evangelist (the Passion) and blue by the Virgin Mary (the mantle of humanity). The third shadowed figure to the far right is unclear, but may be one of the Three Marys. The crucifixion occurred at Golgotha (""the place of the skull"") and so Adam's skull is shown at the foot of the cross, to the lower left, under a thistle, symbolising the misfortune of the Fall and Original Sin,[4] its spines invoking Christ's crown of thorns. In the semi-circle above the cross is a 'mystic delta' symbolising the Holy Trinity.
"
http://www.wikidata.org/entity/Q20901667,"Mountainous Landscape with a Torrent is an early 1670s landscape painting by the Dutch painter Jacob van Ruisdael. It is now in the Musée des Beaux-Arts of Strasbourg, France. Its inventory number is 619.[2]

The painting was bought in 1911 in Berlin from Thomas Agnew & Sons by Wilhelm von Bode with a fund from the legacy of the publisher and patron of the museum, Karl Trübner [fr]. The subject Ruisdael depicted – a dramatic landscape with ""Nordic"" (Scandinavian) elements and a castle on a hill, not found as such in the Low Countries – is inspired by works of Allaert van Everdingen, such as the imposing Nordic Landscape with a Castle on a Hill (also in the Musée des Beaux-Arts de Strasbourg).[1]

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q2872722,"

Self-Portrait in a Hat is an 1893 oil on canvas self portrait by Paul Gauguin, produced following a trip to Tahiti. He shows himself in his Paris studio with Spirit of the Dead Watching in the background. It is now in the Musée d’Orsay in Paris.[1]



This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q6727098,"Mademoiselle Rose (also Seated Nude) is a painting by French Romantic artist Eugène Delacroix, regarded as the leader of the French Romantic school. This nude was painted before 1824, and is currently held and exhibited at the Louvre in Paris.  Another is at the Alte Nationalgalerie in Berlin.

The model is seen from the side, seated on a kind of wooden pedestal half covered with a piece of red material. Her left foot rests on a wooden block; her head is turned towards the artist and is therefore seen full face.


This nude is painted in a somewhat awkward studio pose. The sitter has been identified (but without certainty) as Mademoiselle Rose, an artists' model who according to Alfred Robaut, Delacroix's biographer, posed several times for him and for Richard Parkes Bonington, and who perhaps distributed her favours impartially between the two artists.[1] In a letter to his friend Pierret, usually dated 1820, Delacroix wrote: 
I had tried to persuade Felix (Guillemardet) to come and join us tomorrow, but he said that the shortage of money had got the better of Mademoiselle Rose's bottom on this occasion.[2]
This particular nude is represented with an almost naturalistic sincerity, without any decorative arrangement. Although it already displays the variations of light on flesh which interested the artist so deeply, the pigment, applied in masterly touches in a granular impasto, has not yet acquired the fluidity which was to owe to the influence of English painting. This first made itself felt at the salon of 1824, where Delacroix saw works by John Constable, and increased in 1825, the date of his visit to London.[3]

The upward trend of his work, clearly seen in this painting, brings its date to the period 1820–1822, but cannot be fixed precisely. However, the nude has not only a pictorial interest: Delacroix brings to the painting an emotion which is firmly rooted in Romanticism. Moreover, the slight timidity of the attitude, the somewhat anxious expression of the face, give to this life-class painting a quality of humanity that is purely French Romantic.[4]

 Category
"
http://www.wikidata.org/entity/Q47412198,"Allegory of Vanity and Repentance is a 1616 oil painting by the Dutch artist Cornelis van Haarlem. It is now in the Musée des Beaux-Arts of Strasbourg, France. Its inventory number is 1969. The painting's lesser known and lesser used title is Human Love and Divine Love; it was also known in the past as Pagan Life and Christian Life. Although the Dutch Republic was mostly Protestant in 1616, van Haarlem's painting was made for a Catholic patron.[2][1]

The foreground of the painting depicts a couple: a woman with a mirror and bare breasts, who personfies Vanitas; and a musician looking at the viewer, who personifies fleeting pleasure, as in the sounds of his instrument. On a table in front of them lay a crown, golden coins, and other precious wordly objects, such as a hanap. A bearded monk looking through the window attracts the viewer's attention by pointing towards Jesus praying in the Garden; his outstretched right hand towards the couple signifies that they may join him through repentance and be saved.[1][2]

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q6251620,"The Bathers (French: Les Baigneuses) is an oil painting on canvas made between 1918 and 1919 by the French painter Pierre-Auguste Renoir. After being given to the State by his three sons in 1923, it is currently kept at the Musée d'Orsay in Paris.

There are two groups of naked women: two models lying in the foreground plus three bathers in the background, on the right. One of the models of this painting is Andrée Hessling, who became the first wife of Renoir's son, Jean. The natural setting displayed in the painting was the large garden of the house owned by the painter in Cagnes-sur-Mer.[1]

In the painting, Renoir removed any reference to the contemporary world and showed ""a timeless nature"". The theme of the bather is predominant in the final season of Renoir's paintings: the women portrayed by the painter are free and uninhibited. These bathers are ""melted in the nature and the forms merge with the trees, flowers and the shares of red water"".[2]

The painting received criticism because of ""the enormousness of the legs and arms, the weakness of flesh, and the pinkish color of the models"".[2]
"
http://www.wikidata.org/entity/Q17633117,"The Unicorns is an 1880s oil-on-canvas painting by Gustave Moreau, now in the Musée national Gustave Moreau.[1]

It is freely inspired by The Lady and the Unicorn tapestries in the musée de Cluny[2] Moreau spoke of the painting and its subject as ""an enchanted island with a gathering of women, solely of women giving the most precious pretext for all patterns of plastic art"".[2]

This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q21566410,"Samson and Delilah is a 1654 painting by the Italian Baroque painter Giovanni Francesco Barbieri (il Guercino). It is on display in the Musée des Beaux-Arts of Strasbourg, France. Its inventory number is 316.[2]

This work (and its pendant Lot and his Daughters, today in the Louvre), was painted in 1654 for Charles II, Duke of Mantua and Montferrat, and delivered in 1657. It was sold between 1715 and 1720 and later belonged to John Charles Robinson. Robinson presented it to the Strasbourg museum in 1893, as gesture of friendship towards its director, Wilhelm von Bode, who had purchased several items from his collection.[1] [The accession date was given as 1896 in previous publications.][2]

Contrary to the Biblical narrative in the Book of Judges, but according to the retelling by Josephus in Antiquities of the Jews, Delilah is shown as cutting Samson's hair herself (in the Bible, a man is summoned to do this task). The severity of the composition, the muted colors, and Delilah's sculptural profile, are characteristic of Guercino's late, classical manner. The theme of the painting and of its pendant, Lot and his daughters, does furthermore constitute a warning against the dangers of drunkenness.[2]

A preparatory drawing (current location unknown) depicts Delilah at half-length, with a more girlish expression and a less athletic build.[1][3]
"
http://www.wikidata.org/entity/Q1986597,"The Orléans Madonna is a c.1506-1507 painting of the Madonna and Child by Raphael. It was acquired by Philippe II, Duke of Orléans for the Orléans collection, giving it its present name. It is now in the Musée Condé in Chantilly.[1][2]

Copies of the work are mentioned in Piedmont in the early 16th century and the Piedmont-born painter Giovanni Martino Spanzotti mentioned it as a ""tabuleto fiorentino"" in a 1507 letter to Charles II of Savoy. Several other studio copies of the painting were made between 1507 and 1526, four of which are still known to survive, including one at the Rijksmuseum in Amsterdam and one in the Walters Art Museum in Baltimore, USA.

The original work remained in the collection of the Dukes of Savoy until the 17th century. Christine of France bought four Raphael paintings in 1647, probably including this one. The work then vanishes until 1729, when it is mentioned in the Recueil d'estampes commissioned by Pierre Crozat as belonging to a man called Passart then passing to abbé François de Camps (1643-1723), scholar and bishop of Pamiers, and finally to Philippe d'Orléans (1674-1723). It was then kept in the Palais-Royal until the French Revolution.

In 1791 Philippe Égalité sold his whole collection of Italian paintings to his banker Édouard de Walkiers to cover his colossal debts. de Walkiers resold the collection to his cousin François Laborde de Méreville. In 1798, the whole collection was sold in London to Lords Bridgewater, Gower and Carlyle, though they then resold the Madonna, which was then acquired by the collectors Hibbert in London in 1799, Nieuwenhuys in 1831 in Brussels and Delamarre or de Lahaute in Paris. Next it was acquired by marquis Aguado in 1835 and finally by the businessman and parliamentarian François Delessert (1780-1868). Delessert's collection was sold a year after his death and the Madonna was acquired by Henri d'Orleans, Duke of Aumale, who hung it in the 'Santuario' of his château de Chantilly, alongside Three Graces and a panel by Filippino Lippi.
"
http://www.wikidata.org/entity/Q15874391,"The Excommunication of Robert the Pious (French: L'Excommunication de Robert le Pieux) is a 1875 painting by Jean-Paul Laurens, held by the Musée d'Orsay, in Paris. It depicts the excommunication of Robert II of France in the year 998.[1]

The painting was exhibited at the Salon of 1875 and, together with Laurens' other work on display that year, L'Interdit, was generally reckoned to be the finest historical paintings entered.[2] It was bought from the artist by the State in 1875, and exhibited at the Luxembourg Museum until 1929, when it was transferred to the Louvre. It has belonged to the collections of the Musée d'Orsay since 1982.[3]

The work was Laurens' first after his visit to Italy, which influenced his technique. His use of colour in this painting is noticeably less sober and more animated than in his previous work.[4] It was one of a series of historical paintings by Laurens that depicted various parts of the narrative of Robert the Pious. These were L'Interdit (1875), showing France being placed under interdict for his refusal to end his relationship with his wife Bertha,[5][6] and Répudiation de la reine Berthe (1883), showing their eventual parting.

The painting depicts the moment after the excommunication of Robert II by Pope Gregory V for refusing to repudiate his second wife, Berthe. Robert was both her second cousin and godfather to her son.

As the representatives of the papacy leave the throne room, Robert and Bertha stare into space, in the grip of their dilemma. The royal scepter lies on the ground, and the candle which has been blown out and placed on the ground, as provided for in the ritual of excommunication, is still smoking. The austere decor of the room offers little to distract the viewer from the faces of the two protagonists as they stare with foreboding at the smoking candle before them. They are completely alone, the entire court having abandoned them.[7] Their expressions give an indication of the terrifying scene they have just witnessed.[8] Jules Claretie described it as exactly like a theatrical scene, and the work as not so much a painting as a moment before the curtain falls.[6]
"
http://www.wikidata.org/entity/Q98923690,"Portrait of a Couple is a portrait painting by Italian Renaissance artist Niccolò dell'Abbate, dated to c. 1537–1540. It is now in the Musée des Beaux-Arts of Strasbourg, France. Its inventory number is 641.[2]

The painting depicts the count of Scandiano, Giulio Boiardo [it], of the House of Boiardo [it], and his wife, Silvia Sanvitale. It was bought in 1914 for the museum by Wilhelm von Bode with an attribution to Dosso Dossi, and that attribution (to Dossi or his circle) was maintained until 1997. Only since that date is the painting attributed with certainty to a young dell'Abbate, who painted it in Modena at the time when he was also working on other commissions for the Boiardo's palace, the Rocca dei Boiardo [it]. The former title of the painting was A Duke of Ferrara and his Wife.[1][2]

The double portrait of the count and countess is most unusual in that the emphasis is very much placed on the wife, who is depicted in the act of closing a book that she was just reading, while her husband almost timidly approaches from behind. It appears as a testament to Giulio Boiardo's admiration and love for Silvia Sanvitale's strong intellect and personality.[1][2]



This article about a sixteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q106253804,"Mary Magdalene in the Desert (French: Marie-Madeleine au désert) is a 1886 painting by Emmanuel Benner (1836-1896). It is now in the Strasbourg Museum of Modern and Contemporary Art. Its inventory number is 55.974.0.163.[1]

Emmanuel Benner was the twin brother of the painter Jean Benner, the son of the painter Jean Benner-Fries and the uncle of the painter Emmanuel Michel Benner (son of Jean Benner), also known as Many Benner.

The painting depicts Mary Magdalene as a voluptuous nude, reading a folio in what is purportedly a cave in a desert. The painting was exhibited at the Salon de 1886 in Paris.[2]

This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q19391781,"Tattooed Salome or Salome is an oil on canvas painting by Gustave Moreau, begun in 1874 but never completed - for example the tattoos were added in the painter's last years over the original layer. It is now in the Musée Gustave-Moreau in Paris.







This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q3232008,"The Two Foscari is an oil on canvas painting by Eugène Delacroix, executed in 1855, now in the Musée Condé in Chantilly.

This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q27077304,"Nursing Madonna is an early 16th-century painting by the Netherlandish artist Jan Provoost. It is now in the Musée des Beaux-Arts of Strasbourg, France. Its inventory number is 268.[2]

The painting was bought from the Paris art dealer Édouard Warneck in 1893, as a work by a follower of Rogier van der Weyden. It was attributed to Provoost by Georges Hulin de Loo in 1902, and described as one of Provoost's most personal works by Max J. Friedlaender in 1931. Friedländer also stated that the work had to have been painted in the early 1500s, which is today commonly accepted. In the 1930s however, much importance was given to the trompe-l'œil inscription on a piece of paper in the lower left corner, bearing the date 1488, so that even subsequently, the painting was thought to be an early Provoost work. Only in 2003 did infrared photography of the painting's surface definitely establish that the inscription is a posterior addition, without information value about the work's inception.[3][1][2]

Provoost's Nursing Madonna presents compositional and typological similarities with Simon Marmion's earlier Madonna and Child, now in the National Gallery of Victoria, which had itself been inspired by the depiction of Mary and Baby Jesus in Saint Luke Drawing the Virgin, a hugely influential painting by Van der Weyden. The Strasbourg painting was in turn much repeated and copied by Provoost, his studio, and his followers (at least eleven posterior versions are known).[1]
"
http://www.wikidata.org/entity/Q443779,"

María Blanchard (born María Gutiérrez-Cueto y Blanchard;[1] 6 March 1881 – 5 April 1932) was a Spanish painter. She was known for developing a unique style of Cubism.[2][3]

Blanchard was born on 6 March 1881 in Santander, Spain.[4] She was the daughter of journalist Enrique Gutiérrez Cueto and Concepción Blanchard Santisteban. She was the cousin of Mexican artist Germán Cueto.[1]


She was born with several physical deformities, including a deformed spine,[5][6] which some attributed to Blanchard's mother's fall during her pregnancy. Blanchard was born with kyphoscoliosis and bilateral hip disarticulation. Her growth was stunted and she walked with a limp, causing her to be teased at school and nicknamed ""the witch"".[7] The emotional pain this caused can be seen in many of her artworks' themes.[1] Blanchard turned to painting to express her sadness.[8] Her father was a large influence in her life, encouraging her to draw.[9] 
In 1903, she moved to Madrid and studied at the Real Academia de Bellas Artes de San Fernando under Spanish artists such as Emilio Sala and Manuel Benedito.[1] Sala taught Blanchard ""precision"" and the ""exuberant use of colour,"" which would feature in her early compositions.[1] In 1908, after Blanchard won a third prize for her painting Primeros pasos at the National Exhibition of Fine Arts,[10] the Santander government awarded her a grant to support her education in the arts.[1] In 1909, this grant allowed her to continue her artistic education at the Academie Vitti in Paris under Hermenegildo Anglada Camarasa and Kees van Dongen.[11] Here she discovered cubist painting, and was influenced by Jacques Lipchitz and Juan Gris.[11][12] In 1914, due to the First World War, Blanchard left Paris and returned to Madrid. She shared a studio in her mother's house with some of the artists she met in Paris.[13] In 1915, her art was displayed in an exhibition organized by Ramón Gómez de la Serna[1] at the Museo de Arte Moderno (Madrid). She was contacted to teach art in Salamanca (Madrid), but was disappointed by the experience.[9]

In 1916, before the end of the war, Blanchard moved to Paris, where she would spend the rest of her life.[1] There, she met many Cubist artists and began developing her own style of Cubism.[1] She became close friends with Juan Gris, a Spanish Cubist painter, who heavily influenced her work.[1] Blanchard joined the Section d'Or, a Cubist art group[14] Early paintings, such as Woman With a Fan, show flat, interlocked shapes.[14] Her style evolved to become more figurative and traditional over the years; her paintings became harsh, with bright clashing colors and melancholic themes.[14] The resulting artwork was very emotionally expressive.

Demand for Blanchard's art increased after the 1920 showings in France and Belgium, and the 1921 exhibition at the Society of Independent Artists.[14] She came into contact with significant art dealers, but due to the adverse economic situation which followed, many collectors stopped investing in her work. She became financially dependent on her friend, Frank Flausch (1878–1926) until his death.[1] Without Flausch, Blanchard was able to sell paintings to galleries in Paris and a few private patrons.

In 1927, Gris died.[1] Blanchard was severely affected and fell into a state of depression.[5] Her sister, Carmen, and nephews came to live with her in Paris, alleviating her loneliness but worsening her financial situation.[14] In her deteriorating health, Blanchard turned to religion and considered joining a convent, but never did.[7] She continued painting to support her sister and nephews.

Blanchard's health gradually declined over the following years. She contracted tuberculosis, making it impossible for her to paint. On 5 April 1932, she died at age 51 in Paris.[1]

Blanchard's work was featured in the Botin Foundation of Santander, Spain during 2012–2013.[14] The Museo Nacional Centro de Arte Reina Sofía, Hood Museum of Art, and Courtauld Institute of Art display original works from Blanchard. In 2021, the Prado Museum approved the purchase of Blanchard's La Boulonnaise.[15] Blanchard was described by Gris as ""[having] talent."" Jacques Lipchitz wrote about her, saying that Blanchard ""was a sincere artist and her paintings contain a painful sentiment of unusual violence."" Diego Rivera described her work as being ""pure expression.""[16]
"
http://www.wikidata.org/entity/Q325981,"

The Family Reunion or Portraits of the Family is an oil-on-canvas painting executed in 1867 by the French painter Frédéric Bazille. It is the largest surviving canvas (152 by 230 cm) by this artist. It is now in the collection of the Musée d'Orsay in Paris.[1][2]

The painter took inspiration to create this painting from a meeting that took place at his residence in Méric, near Montpellier, in the summer of 1867. Under the shade of a large chestnut tree, on a sunny day, which enhances the variations between light and shade, Bazille represents his parents seated on a bench, on the left. On the terrace also depicted are his uncle Eugéne des Hours and wife, his cousin Pauline with her husband Émile Teulon, and his brother Marc with his wife Suzanne and another cousin, Camille, back from a walk. The author depiction of himself, at the far left, behind his seated parents, was only included in the composition later.

The women's dresses in light blue with navy blue dots represent a fashion of the Summer of 1867, and were considered an unmistakable sign of the 19th century bourgeoisie.

Regarding the pose of the figures, it can be noted that eight of the eleven people depicted look at the observer directly or indirectly but without any interaction between them. It is worth highlighting how Bazille generously manages to reflect his love for the light of Southern France.

Even so, the author was not completely satisfied and, after its presentation at the Salon, he touched up the work during the winter, exchanging some puppies for an unnatural still life.

In contrast with Claude Monet's picture Women in the Garden, which Bazille had recently bought from the artist, and in which the subjects are captured absorbed in their own activity, Bazille's subjects are all motionless, looking at the viewer, giving his work the stilted feel of a wedding photograph.

The painting was accepted for exhibition by the Salon in 1868 in preference to Monet's more daring compositions. It was acquired in 1905 by the State museums from the Bazille family.[3][4]

The then young writer Émile Zola was commissioned to write a review of the painting, in which he highlighted the painter's sensitivity when concerning the depiction of the natural light on the terrace, and also his attention to the clothing of the figures and his accuracy in portraying eleven people with all the details, poses and gestures characteristic of their own individual personalities. This causes each person to be presented in a similar way to a photograph.[5]
"
